,Lot,CD,ZipCode,ZoneDist1,BldgClass,LandUse,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,ProxCode,BsmtCode,YearBuilt,BoroCode,CondoNo,BIN,IsBopa,geox,geoy
9432,14,108,10065.0,7,136,4.0,2360,8228,3780,4448,0,3780,0,0,0,0,1,5.0,1,2,23.5,100.42,23.5,86.0,3.0,1.0,1910,1,0,1042034,1,40.76446864654542,-73.96708092995914
9433,16,108,10065.0,7,78,4.0,1600,4500,3500,1000,1000,1500,0,0,0,1000,1,4.0,1,4,20.0,80.0,20.0,75.0,3.0,2.0,1910,1,0,1042036,1,40.764399979398405,-73.96691129674535
9434,20,108,10065.0,7,16,4.0,2380,9452,3560,5892,0,3560,0,0,0,0,1,5.0,10,14,34.0,70.0,34.0,70.0,3.0,2.0,1910,1,0,1042039,1,40.76416654901804,-73.9664710016473
9435,26,108,10065.0,77,88,8.0,3025,6699,6699,0,0,0,0,0,0,6699,1,3.0,0,1,30.0,100.83,30.0,100.83,3.0,2.0,1910,1,0,1042043,1,40.76403742883987,-73.96607036555157
9436,60,108,10065.0,7,109,8.0,2510,8440,8440,0,0,0,0,0,0,8440,1,5.0,0,1,25.0,100.42,25.0,70.0,3.0,2.0,1875,1,0,1042056,1,40.764715622615576,-73.96690392001774
9437,69,108,10065.0,65,23,3.0,14219,202841,7200,195641,2200,0,0,0,0,5000,1,16.0,129,131,75.25,150.0,75.0,150.0,3.0,2.0,1927,1,0,1042059,1,40.76502049711153,-73.96763659304972
9438,7503,108,10065.0,8,131,4.0,16596,175074,25640,149434,1605,12437,11598,0,0,0,1,20.0,157,161,170.0,93.33,153.0,93.0,2.0,5.0,1959,1,733,1042051,1,40.76405093005583,-73.96532310512355
9439,7505,108,10065.0,7,131,4.0,13137,175623,47448,128175,0,47448,0,0,0,0,1,23.0,86,88,112.33,120.0,112.33,120.0,1.0,5.0,1927,1,1729,1042055,1,40.764399772955855,-73.96620013878103
9440,1,108,10065.0,65,88,8.0,10042,11785,11785,0,0,0,0,0,0,11785,1,4.0,0,1,100.42,100.0,94.0,97.0,3.0,2.0,1922,1,0,1042086,1,40.76544313950017,-73.96746671786703
9441,9,108,10065.0,77,173,4.405676442762536,3347,9949,9949,0,0,0,0,0,0,9949,1,4.0,0,1,33.33,100.42,33.33,48.0,3.0,2.0,1910,1,0,1042090,1,40.76521791860167,-73.96693255028495
9442,48,108,10065.0,77,98,5.0,1506,3824,3824,0,3824,0,0,0,0,0,1,4.0,0,1,15.0,100.42,15.0,50.0,0.0,2.0,1800,1,0,1042110,1,40.764932041993816,-73.96548870490795
9443,51,108,10065.0,7,140,4.0,1367,5230,2100,3130,0,2100,0,0,0,0,1,5.0,6,7,17.0,80.42,17.0,77.0,3.0,2.0,1910,1,0,1042113,1,40.76505836692861,-73.96571245790851
9444,53,108,10065.0,7,78,4.0,1528,5949,3919,2030,0,3919,0,0,0,0,1,4.0,3,7,80.42,19.0,19.0,76.0,2.0,1.0,1910,1,0,1042115,1,40.765129779506424,-73.96587848017867
9445,72,108,10065.0,65,88,8.0,7800,26098,26098,0,0,0,0,0,0,26098,1,7.0,0,1,80.0,97.5,80.0,97.5,0.0,2.0,1921,1,0,1042124,1,40.76571755841329,-73.9672716432342
9446,172,108,10065.0,65,98,5.0,1991,8250,8250,0,8250,0,0,0,0,0,1,5.0,0,1,20.42,97.5,20.42,60.0,0.0,2.0,1920,1,0,1042136,1,40.76559407066055,-73.96736195402045
9447,33,108,10065.0,8,23,3.0,20083,246320,15000,231320,0,5000,10000,0,0,0,1,31.0,180,184,200.83,100.0,201.0,98.0,1.0,2.0,1968,1,0,1042369,1,40.7651238399328,-73.96439117199958
9448,53,108,10065.0,7,78,4.0,1320,4421,3349,1072,1072,2277,0,0,0,0,1,4.0,2,4,16.5,80.0,16.5,65.0,3.0,2.0,1910,1,0,1042380,1,40.76558526987064,-73.96541977635083
9449,150,108,10065.0,7,162,8.0,2008,4832,4832,0,0,0,0,0,0,4832,1,4.0,0,1,20.0,100.42,20.0,50.0,3.0,2.0,1910,1,0,1042405,1,40.76562088083836,-73.96518510749513
9450,7502,108,10065.0,7,131,4.0,4074,46479,5092,41387,0,5092,0,0,0,0,1,15.0,22,23,50.92,80.0,50.2,79.1,0.0,5.0,2011,1,2237,1089700,1,40.76574717378298,-73.96530056187667
9451,11,108,10065.0,77,98,5.0,3515,9860,9860,0,9860,0,0,0,0,0,1,4.0,0,1,35.0,100.42,35.0,70.0,3.0,1.0,1910,1,0,1042421,1,40.766419812124326,-73.96589225945219
9452,14,108,10065.0,7,101,5.0,2829,12090,12090,0,9802,2288,0,0,0,0,1,5.0,0,3,40.42,70.0,40.0,70.0,3.0,2.0,1910,1,0,1042422,1,40.766194652118,-73.96558552163972
9453,20,108,10065.0,77,88,8.0,45187,84131,84131,0,0,0,0,0,0,84131,5,1.0,0,0,200.83,225.0,105.0,225.0,0.0,5.0,1910,1,0,1083886,1,40.766101079916304,-73.96475526270841
9454,7501,108,10065.0,8,131,4.0,11930,209853,33061,176792,0,24325,8736,0,0,0,1,32.0,93,94,83.5,200.83,0.0,0.0,0.0,5.0,2000,1,1151,1042429,1,40.76567814635417,-73.96396850461224
9455,13,108,10065.0,81,159,8.0,31129,243810,243810,0,0,0,0,0,0,243810,1,18.0,0,7,200.83,155.0,198.0,151.0,2.0,1.0,1981,1,0,1042468,1,40.767693000760104,-73.96466055718895
9456,24,108,10065.0,81,163,8.0,5623,26158,26158,0,26158,0,0,0,0,0,1,6.0,0,1,56.0,100.42,56.0,90.0,2.0,2.0,1900,1,0,1042470,1,40.76725363888556,-73.9640037531892
9457,25,108,10065.0,77,165,8.0,7531,24326,24326,0,0,0,0,0,0,24326,1,5.0,0,1,75.0,100.42,50.0,68.0,0.0,5.0,1887,1,0,1042471,1,40.76716848972349,-73.96380524428618
9458,40,108,10065.0,8,76,5.0,2542,3711,3711,0,0,3711,0,0,0,0,1,2.0,0,1,25.42,100.0,25.0,98.0,2.0,2.0,1910,1,0,1042475,1,40.767212101060146,-73.96284854622697
9459,7501,108,10065.0,8,131,4.0,10000,144425,15105,129320,0,15105,0,0,0,0,1,19.0,163,164,100.0,100.0,0.0,0.0,0.0,5.0,1965,1,478,1076299,1,40.7670584304605,-73.96295693445677
9460,1,108,10065.0,77,159,8.0,81336,723300,723300,0,723300,0,0,0,0,0,2,16.0,0,4,200.83,405.0,198.0,126.0,1.0,5.0,1913,1,0,1081419,1,40.768494449382615,-73.96460958965379
9461,33,108,10065.0,77,23,3.0,84350,914921,30497,884424,0,30497,0,0,0,0,1,28.0,378,391,200.83,420.0,200.83,420.0,0.0,2.0,1959,1,0,1042479,1,40.76784071509703,-73.96306119299737
9462,1,108,10021.0,65,49,5.0,12780,87047,0,0,0,0,0,0,0,0,1,5.0,210,212,80.42,145.0,80.0,145.0,1.0,1.0,1933,1,0,1042480,1,40.769147710776316,-73.96465256486987
9463,27,108,10021.0,77,136,4.0,5021,13225,3625,9600,0,0,0,0,0,3625,1,2.5,1,2,50.0,100.42,50.0,51.0,3.0,2.0,1899,1,0,1042492,1,40.76835936519392,-73.96273238130512
9464,30,108,10021.0,77,162,8.0,2510,6750,6750,0,4500,0,0,0,0,2250,1,3.0,0,1,25.0,100.42,25.0,92.0,3.0,0.0,1899,1,0,1042494,1,40.768276958595465,-73.96253386918774
9465,31,108,10021.0,77,139,4.0,2511,8300,2075,6225,0,0,0,0,0,2075,1,4.0,4,5,25.0,100.42,25.0,82.0,3.0,5.0,1920,1,0,1042495,1,40.76824399586007,-73.96245446447831
9466,33,108,10021.0,8,23,3.0,9540,132724,6985,125739,0,6985,0,0,0,0,1,20.0,60,66,100.42,95.0,98.0,95.0,3.0,2.0,1961,1,0,1042497,1,40.76813137296405,-73.96218376733776
9467,44,108,10021.0,77,162,8.0,5824,19048,19048,0,0,0,0,0,0,19048,1,4.0,0,1,58.08,100.42,58.08,90.42,3.0,2.0,1910,1,0,1042502,1,40.76857062227693,-73.96246150067077
9468,49,108,10021.0,81,156,8.0,4017,15238,15238,0,0,0,0,0,0,15238,1,5.0,0,1,40.0,100.42,40.0,94.0,3.0,2.0,1910,1,0,1042506,1,40.76873818244018,-73.96286574578568
9469,51,108,10021.0,81,141,4.0,1731,4923,1700,3223,0,1700,0,0,0,0,1,4.0,5,7,21.5,80.5,21.5,80.5,2.0,2.0,1910,1,0,1042507,1,40.768916631186755,-73.96299200273623
9470,1,108,10021.0,65,111,8.0,9037,50933,50933,0,0,0,0,0,0,50933,1,7.0,0,1,100.42,90.0,100.0,82.0,1.0,2.0,1981,1,0,1042714,1,40.769833783239335,-73.9642875670918
9471,9,108,10021.0,77,162,8.0,3094,12292,12292,0,0,0,0,0,0,12292,1,6.0,6,6,30.81,100.42,30.75,80.0,3.0,2.0,1931,1,0,1042718,1,40.76961129362343,-73.96375698377231
9472,22,108,10021.0,81,141,4.0,1541,6603,2980,3623,0,2980,0,0,0,0,1,5.0,6,8,20.42,75.5,20.0,70.0,1.0,2.0,1910,1,0,1042728,1,40.769105976413776,-73.96286193051345
9473,41,108,10021.0,8,23,3.0,28589,325680,33712,291968,0,21312,12400,0,0,0,1,34.0,125,130,204.33,149.83,204.0,149.83,0.0,2.0,1962,1,0,1042818,1,40.769533626764606,-73.96125514512096
9474,22,108,10021.0,66,16,4.0,1916,5265,2106,3159,0,1053,0,0,0,1053,1,5.0,7,9,18.75,102.17,18.75,58.0,3.0,2.0,1910,1,0,1042846,1,40.77053836423121,-73.96174194733504
9475,47,108,10021.0,77,3,1.0,4088,11561,0,11561,0,0,0,0,0,0,1,4.0,1,1,40.0,102.17,40.0,102.0,3.0,2.0,1983,1,0,1042857,1,40.770664460580726,-73.96125809749677
9476,59,108,10021.0,7,78,4.0,1373,4998,2532,2466,0,2532,0,0,0,0,1,4.0,4,7,17.17,80.0,17.0,80.0,3.0,2.0,1980,1,0,1042862,1,40.771117594947256,-73.96201599765617
9477,158,108,10021.0,7,78,4.0,1360,4006,2102,1904,0,2102,0,0,0,0,1,4.0,2,4,17.0,80.0,17.0,67.0,3.0,1.0,1920,1,0,1042876,1,40.771073689831425,-73.96204851540955
9478,8,108,10021.0,77,162,8.0,6385,39864,39864,0,0,0,0,0,0,39864,2,8.0,0,2,25.0,204.33,25.0,102.0,3.0,2.0,1962,1,0,1086876,1,40.771773661090506,-73.96223946448667
9479,16,108,10021.0,7,78,4.0,5517,24207,24207,0,19700,4507,0,0,0,0,1,5.0,0,7,102.17,54.0,102.17,54.0,0.0,2.0,1930,1,0,1043036,1,40.771378262747504,-73.96176673705254
9480,33,108,10021.0,8,23,3.0,11749,177975,15800,162175,0,5800,10000,0,0,0,1,19.0,116,119,102.17,115.0,98.0,114.0,3.0,2.0,1958,1,0,1043046,1,40.770757454802826,-73.96029770781394
9481,40,108,10021.0,8,23,3.0,10715,159929,7280,152649,0,7280,0,0,0,0,1,20.0,120,123,102.17,104.83,96.0,102.0,3.0,2.0,1966,1,0,1043047,1,40.77100441271972,-73.96009899422084
9482,56,108,10021.0,7,78,4.0,3188,8381,6511,1870,0,6511,0,0,0,0,2,3.0,1,3,34.0,93.75,34.0,56.83,0.0,2.0,1900,1,0,1043058,1,40.771570375278884,-73.96170886150719
9483,107,108,10021.0,77,162,8.0,2043,9000,9000,0,0,0,0,0,0,9000,1,6.0,0,1,20.0,102.17,20.0,81.0,3.0,0.0,1997,1,0,1043067,1,40.771655699876725,-73.96243087901173
9484,8,108,10021.0,77,88,8.0,3065,12804,12804,0,0,0,0,0,0,12804,1,6.0,0,2,30.0,102.17,30.0,72.33,3.0,2.0,1923,1,0,1043075,1,40.77227035420953,-73.96192147063118
9485,33,108,10021.0,8,23,3.0,7666,107600,5380,102220,0,5380,0,0,0,0,1,21.0,96,99,76.67,100.0,76.67,100.0,2.0,2.0,1963,1,0,1043089,1,40.7713501582472,-73.9598352339767
9486,52,108,10021.0,7,136,4.0,944,4327,1494,2833,0,1494,0,0,0,0,1,3.0,1,2,17.17,55.0,17.17,55.0,2.0,5.0,1910,1,0,1043100,1,40.772201308755534,-73.96065066254029
9487,68,108,10021.0,77,88,8.0,10217,36980,36980,0,0,0,0,0,0,36980,1,4.0,0,0,100.0,102.17,100.0,100.0,0.0,2.0,1966,1,0,1043104,1,40.77256950561194,-73.96184548154757
9488,7502,108,10021.0,7,131,4.0,14624,128588,10696,117892,1376,9320,0,0,0,0,1,11.0,58,60,132.17,119.5,132.72,109.8,0.0,5.0,1929,1,573,1076301,1,40.77227561616277,-73.96123910836529
9489,26,108,10021.0,77,156,8.0,15197,34800,34800,0,0,0,0,0,0,34800,2,4.0,0,1,148.75,102.17,118.75,66.0,2.0,2.0,1925,1,0,1043148,1,40.77221474461632,-73.95981666071035
9490,40,108,10021.0,8,76,5.0,4087,8174,8174,0,4087,4087,0,0,0,0,1,2.0,0,7,102.17,40.0,102.0,40.0,2.0,2.0,1910,1,0,1043151,1,40.772230952556406,-73.95907652629855
9491,42,108,10021.0,77,91,8.0,10217,21339,21339,0,0,0,0,0,0,21339,1,5.0,0,1,100.0,102.17,92.33,57.33,0.0,5.0,1910,1,0,1043153,1,40.772439727284244,-73.95957101942999
9492,7501,108,10021.0,7,131,4.0,11851,123092,17179,105913,7151,10028,0,0,0,0,1,16.0,99,108,102.17,116.0,102.11,116.0,0.0,5.0,1961,1,237,1043163,1,40.7729424262641,-73.96076214710715
9493,1,108,10021.0,77,58,8.0,81503,775241,775241,0,0,0,0,0,0,775241,9,14.0,0,1,204.33,405.0,195.92,203.33,0.0,5.0,1930,1,0,1082599,1,40.77365334533454,-73.96085559969245
9494,40,108,10075.0,8,23,3.0,17875,215106,31163,183943,0,11498,19665,0,0,0,1,17.0,165,173,153.17,125.0,153.17,112.67,0.0,2.0,1957,1,0,1043178,1,40.772864878988926,-73.95877286326925
9495,113,108,10021.0,7,138,4.0,1250,4800,1200,3600,1200,0,0,0,0,0,1,3.0,3,4,17.17,72.83,17.0,72.0,2.0,5.0,1910,1,0,1043181,1,40.77318936016451,-73.9604912204112
9496,5,108,10075.0,77,88,8.0,10217,6600,6600,0,0,0,0,0,0,6600,1,1.0,0,1,100.0,102.17,72.0,100.0,2.0,2.0,1951,1,0,1043185,1,40.774215946474115,-73.96064947210171
9497,9,108,10075.0,77,104,5.0,2554,5850,3900,1950,3900,0,0,0,0,0,1,3.0,1,2,25.0,102.17,25.0,78.0,0.0,2.0,1900,1,0,1043186,1,40.77413353635931,-73.96045094510356
9498,21,108,10075.0,7,141,4.0,1167,4760,1375,3385,0,1375,0,0,0,0,1,4.0,5,7,16.67,70.0,17.0,70.0,3.0,2.0,1910,1,0,1043194,1,40.77376265805637,-73.95947634465006
9499,47,108,10075.0,77,103,5.0,1916,9007,9007,0,9007,0,0,0,0,0,1,5.0,0,2,18.75,102.17,18.75,53.0,3.0,2.0,1926,1,0,1043204,1,40.773825584992096,-73.95890585517587
9500,53,108,10075.0,7,78,4.0,1443,5472,2786,2686,1346,1440,0,0,0,0,1,4.0,4,6,72.17,20.0,72.0,20.0,2.0,2.0,1910,1,0,1043210,1,40.77406453978962,-73.95936423657923
9501,58,108,10075.0,7,157,8.0,12300,23249,23249,0,0,0,0,0,0,23249,4,5.0,0,1,70.67,204.0,52.67,69.5,0.0,5.0,1910,1,0,1083340,1,40.77417452780399,-73.95993101316313
9502,61,108,10075.0,77,5,1.0,1839,3510,0,2790,0,0,0,0,0,0,1,4.0,2,2,18.0,102.17,18.0,40.0,3.0,1.0,1899,1,0,1043213,1,40.77417452780399,-73.95993101316313
9503,121,108,10075.0,7,78,4.0,1167,3669,2001,1668,834,1167,0,0,0,0,1,4.0,2,5,16.67,70.0,16.67,70.0,3.0,2.0,1910,1,0,1043223,1,40.77372149841259,-73.95950886370055
9504,35,108,10075.0,8,16,4.0,2550,10047,1792,8255,0,1792,0,0,0,0,1,5.0,12,13,25.5,100.0,26.0,90.0,3.0,2.0,1917,1,0,1043250,1,40.7739542385177,-73.95793817317292
9505,40,108,10075.0,66,23,3.0,21071,243000,8605,234395,4115,4490,0,0,0,0,1,18.0,112,119,102.17,206.25,102.17,196.0,0.0,2.0,1930,1,0,1043252,1,40.7742451820242,-73.95794159987831
9506,51,108,10075.0,66,78,4.0,1360,4080,2240,1840,0,2240,0,0,0,0,1,4.0,3,5,20.0,68.0,20.0,46.0,3.0,2.0,1931,1,0,1043255,1,40.77463247719911,-73.95873566401221
9507,17,108,10022.0,77,25,4.0,11380,39097,9000,30097,0,9000,0,0,0,0,2,5.0,64,71,100.0,100.42,100.0,100.0,3.0,2.0,1960,1,0,1076306,1,40.761100183117435,-73.96483371391777
9508,36,108,10022.0,77,90,8.0,1930,4024,2012,2012,0,0,0,0,0,2012,1,4.0,2,3,19.17,100.42,19.0,48.0,2.0,2.0,1910,1,0,1043353,1,40.76151473364774,-73.96514393638972
9509,45,108,10022.0,25,78,4.0,2637,10400,8800,1600,1600,3200,0,1000,0,0,3,4.0,2,8,25.08,105.0,25.0,64.0,0.0,2.0,1940,1,0,1043356,1,40.76194313504136,-73.96588372248772
9510,48,108,10022.0,25,67,5.0,7907,15800,15800,0,0,15800,0,0,0,0,1,2.0,0,3,75.25,105.0,75.0,105.0,3.0,1.0,1962,1,0,1043357,1,40.76181964830776,-73.96597403072941
9511,143,108,10022.0,77,141,4.0,1932,5500,1900,3600,0,1900,0,0,0,0,1,4.0,4,6,19.17,100.42,19.0,50.0,3.0,5.0,1920,1,0,1043363,1,40.76174271093072,-73.96568889619478
9512,7502,108,10022.0,25,131,4.0,8434,97321,17600,79721,0,13430,0,4170,0,0,1,25.0,62,63,80.33,100.0,79.92,99.83,0.0,5.0,2003,1,1465,1087103,1,40.761627558867715,-73.96611852042719
9513,7503,108,10022.0,13,131,4.0,4017,40068,2576,37492,0,2576,0,0,0,0,1,10.0,42,43,40.0,100.42,40.0,100.33,2.0,5.0,2006,1,1938,1043348,1,40.761234565883285,-73.96447627594415
9514,7,108,10022.0,77,16,4.0,4016,10100,2100,8000,0,2100,0,0,0,0,1,4.0,12,16,40.0,100.42,40.0,72.0,3.0,2.0,1930,1,0,1043511,1,40.76206372362081,-73.96528082197763
9515,29,108,10065.0,77,90,8.0,8034,21360,21360,0,0,0,0,0,0,21360,1,3.0,0,1,80.0,100.42,80.0,89.0,3.0,2.0,1930,1,0,1043524,1,40.761898685148076,-73.96412577075914
9516,112,108,10022.0,77,140,4.0,2008,6100,1040,5060,0,1040,0,0,0,0,1,5.0,5,6,20.0,100.42,20.0,52.0,0.0,5.0,1910,1,0,1043540,1,40.761890680078714,-73.9648693945853
9517,1,108,10065.0,8,16,4.0,1831,10930,3730,7200,0,3730,0,0,0,0,1,5.0,7,11,24.42,75.0,24.0,75.0,3.0,2.0,1910,1,0,1043779,1,40.7627883486885,-73.96532376247406
9518,8,108,10075.0,65,157,8.0,3883,14651,14651,0,0,0,0,0,0,14651,1,5.0,0,1,38.0,102.17,38.0,102.0,3.0,2.0,1916,1,0,1046429,1,40.776884531707495,-73.96275649507005
9519,41,108,10075.0,77,26,4.0,2503,12648,1200,11448,1200,0,0,0,0,0,1,6.0,17,18,24.5,102.17,25.0,91.0,2.0,2.0,1925,1,0,1046444,1,40.77637333945195,-73.96073485135652
9520,158,108,10075.0,23,140,4.0,1706,6873,2886,3987,0,2886,0,0,0,0,1,5.0,6,7,25.0,74.17,25.0,57.0,3.0,2.0,1910,1,0,1046470,1,40.77697488186829,-73.96206320526551
9521,3,108,10028.0,65,23,3.0,9409,93389,4000,89389,4000,0,0,0,0,0,1,17.0,19,21,77.17,149.75,77.17,136.75,0.0,2.0,1930,1,0,1046609,1,40.77782046343902,-73.96268375825983
9522,17,108,10028.0,23,16,4.0,2800,11128,2400,8728,0,2400,0,0,0,0,1,5.0,16,17,40.0,70.0,40.0,59.0,2.0,2.0,1915,1,0,1046617,1,40.777364501795866,-73.96166220199476
9523,49,108,10028.0,23,25,4.0,6039,60858,4058,56800,1100,2958,0,0,0,0,1,13.0,55,60,56.58,101.0,56.58,84.0,0.0,2.0,1955,1,0,1046638,1,40.77737525168211,-73.96097978429059
9524,167,108,10028.0,77,28,3.0,2086,7304,0,7304,0,0,0,0,0,0,1,4.0,10,10,20.42,102.17,20.0,91.0,3.0,2.0,1929,1,0,1046659,1,40.77788622669665,-73.96234431836787
9525,7501,108,10075.0,23,131,4.0,7885,101390,10803,90587,0,10803,0,0,0,0,1,27.0,50,51,95.0,83.0,0.0,0.0,0.0,5.0,1987,1,531,1076323,1,40.777054202833256,-73.96123271620536
9526,21,108,10028.0,77,155,8.0,51300,92500,92500,0,0,0,0,0,0,92500,1,4.0,0,1,204.33,300.0,174.0,274.0,1.0,2.0,1952,1,0,1046668,1,40.77769893968925,-73.96041994223731
9527,166,108,10028.0,77,157,8.0,2145,7265,7265,0,0,0,0,0,0,7265,1,5.0,0,1,21.0,102.17,21.0,72.0,3.0,1.0,1910,1,0,1046688,1,40.77848439968865,-73.96179876393924
9528,7502,108,10028.0,23,131,4.0,3065,15338,1597,13741,1168,256,0,0,0,0,1,6.0,9,11,30.0,102.17,0.0,0.0,0.0,5.0,1900,1,166,1046722,1,40.77823717684624,-73.96121036335205
9529,7503,108,10028.0,23,131,4.0,6334,24469,7070,17399,0,7070,0,0,0,0,1,5.0,13,19,62.0,102.17,35.0,70.0,0.0,5.0,1910,1,180,1046733,1,40.778171252035634,-73.9610587529386
9530,8,108,10028.0,77,141,4.0,2554,9765,3000,6765,2000,0,0,0,0,1000,1,5.0,2,5,25.0,102.17,25.0,82.0,3.0,5.0,1923,1,0,1046742,1,40.77881088847575,-73.96139417590749
9531,72,108,10028.0,65,171,8.0,4697,12918,12918,0,12918,0,0,0,0,0,1,6.0,0,0,25.67,183.0,25.0,75.0,0.0,5.0,1910,1,0,1046771,1,40.779112884179646,-73.96161786652222
9532,129,108,10028.0,77,92,8.0,2043,8638,8638,0,8638,0,0,0,0,0,1,6.0,0,1,20.0,102.17,20.0,68.0,3.0,0.0,1899,1,0,1046774,1,40.77809393012162,-73.95969396038943
9533,4,108,10028.0,77,23,3.0,36710,312550,9600,302950,6000,0,0,0,0,3600,1,13.0,160,168,40.0,270.0,40.0,260.0,3.0,2.0,1955,1,0,1046778,1,40.77961494145117,-73.96093514265907
9534,33,108,10028.0,77,156,8.0,27466,100000,100000,0,0,0,0,0,0,100000,1,6.0,0,3,90.83,275.25,91.0,270.0,2.0,2.0,1898,1,0,1046786,1,40.77895003155785,-73.95896768578602
9535,70,108,10028.0,65,157,8.0,4000,18600,18600,0,0,0,0,0,0,18600,1,6.0,8,10,40.0,100.0,40.0,94.0,3.0,2.0,1910,1,0,1046796,1,40.77990323136021,-73.96120939280856
9536,72,108,10028.0,65,157,8.0,3650,16284,16284,0,0,0,0,0,0,16284,1,6.0,0,1,36.5,100.0,37.0,98.0,2.0,2.0,1910,1,0,1046797,1,40.7798126781691,-73.9612780502877
9537,132,108,10028.0,65,90,8.0,4334,13030,13030,0,0,0,0,0,0,13030,1,5.0,0,1,78.92,58.33,79.0,47.0,3.0,1.0,1930,1,0,1046799,1,40.778609606986734,-73.95875125296368
9538,11,108,10028.0,77,92,8.0,6531,25486,25486,0,25486,0,0,0,0,0,1,6.0,0,2,49.0,204.33,49.0,102.0,3.0,5.0,1928,1,0,1046815,1,40.7800126747612,-73.96019469819652
9539,15,108,10028.0,23,136,4.0,1540,7980,2360,5620,1360,1000,0,0,0,0,1,4.0,1,2,22.0,70.0,22.0,70.0,2.0,2.0,1899,1,0,1046817,1,40.779732622925856,-73.95993850088333
9540,17,108,10028.0,23,141,4.0,1400,5330,2066,3264,0,1000,0,0,0,1066,1,5.0,6,8,20.0,70.0,20.0,66.0,3.0,2.0,1947,1,0,1046819,1,40.77983415300358,-73.95986622427282
9541,26,108,10028.0,77,156,8.0,29798,121360,121360,0,0,0,0,0,0,121360,1,5.0,0,1,125.0,204.33,125.0,198.0,3.0,2.0,1914,1,0,1046821,1,40.77957303499685,-73.95882287139425
9542,7501,108,10028.0,23,131,4.0,15071,164587,34526,130061,0,24760,9766,0,0,0,1,30.0,92,94,142.33,120.0,120.0,142.0,1.0,5.0,1987,1,444,1072932,1,40.78007291349382,-73.95977581063411
9543,7502,108,10028.0,65,131,4.0,0,0,0,0,0,0,0,0,0,0,1,1.0,11,12,0.0,0.0,0.0,0.0,0.0,5.0,0,1,2636,1046823,1,40.779487750778756,-73.95827408898755
9544,21,108,10028.0,23,23,3.0,22025,242861,8600,234261,3000,5600,0,0,0,0,1,16.0,154,169,164.0,204.0,159.0,194.0,3.0,2.0,1959,1,0,1046831,1,40.780196073112066,-73.95877554576144
9545,53,108,10028.0,23,76,5.0,3746,10103,10103,0,0,4297,0,0,0,5806,1,2.0,0,7,37.0,102.0,36.0,102.0,2.0,2.0,1927,1,0,1046841,1,40.78054466479085,-73.95880421646288
9546,71,108,10028.0,65,111,8.0,4750,21294,21294,0,0,1913,0,0,0,19381,1,5.0,0,0,47.5,100.0,43.0,100.0,3.0,2.0,1915,1,0,1046843,1,40.78124233471127,-73.96024812588891
9547,7501,108,10028.0,65,131,4.0,10216,136440,20070,116370,19045,0,0,1025,0,0,1,22.0,66,72,100.0,102.17,100.0,102.0,0.0,5.0,1928,1,825,1046842,1,40.78103363737373,-73.9599666048572
9548,8,108,10028.0,65,3,1.0,5226,20507,0,20507,0,0,0,0,0,0,1,6.0,1,1,51.83,100.67,52.0,80.0,0.0,5.0,1917,1,0,1046847,1,40.781434185560606,-73.95944278889002
9549,20,108,10028.0,23,23,3.0,6220,86553,4377,82176,0,4377,0,0,0,0,1,18.0,47,48,62.17,100.67,62.17,90.67,0.0,5.0,1930,1,0,1046850,1,40.781002898049906,-73.95842118395245
9550,27,108,10028.0,65,23,3.0,10295,64922,2000,62922,2000,0,0,0,0,0,1,7.0,46,48,102.17,100.67,102.0,88.0,2.0,2.0,1910,1,0,1046851,1,40.780752913321365,-73.95783277538915
9551,47,108,10128.0,77,88,8.0,8157,32000,32000,0,0,0,0,0,0,32000,1,4.0,0,1,81.0,100.67,81.0,100.67,0.0,5.0,1926,1,0,1046856,1,40.78112348946707,-73.95793364440716
9552,50,108,10128.0,23,88,8.0,8403,42300,42300,0,42300,0,0,0,0,0,1,5.0,0,1,83.42,100.67,83.0,100.0,2.0,2.0,1980,1,0,1046857,1,40.78123337477339,-73.9581971671969
9553,66,108,10128.0,77,98,5.0,5180,16954,16954,0,16954,0,0,0,0,0,1,6.0,0,1,51.42,100.67,38.42,77.0,1.0,2.0,1930,1,0,1046860,1,40.78171960487271,-73.9593487321982
9554,20,108,10128.0,65,23,3.0,11300,116190,5000,111190,0,5000,0,0,0,0,1,15.0,61,62,100.67,113.33,98.0,111.0,2.0,2.0,1948,1,0,1046916,1,40.78160380747358,-73.95790445398019
9555,51,108,10128.0,65,23,3.0,16560,181011,13900,167111,1000,12900,0,0,0,0,1,15.0,87,93,101.0,164.0,97.0,152.0,1.0,2.0,1930,1,0,1046921,1,40.78180681592425,-73.95762628762206
9556,1,108,10128.0,65,111,8.0,24147,93924,93924,0,0,0,0,0,0,93924,1,10.0,0,1,201.42,127.67,192.0,122.17,0.0,5.0,1959,1,0,1046946,1,40.782998493480726,-73.95890380480985
9557,62,108,10128.0,77,162,8.0,15770,81254,81254,0,0,798,0,0,0,80456,2,6.0,0,2,213.83,100.0,213.83,100.71,0.0,2.0,1920,1,0,1073030,1,40.7828362550163,-73.95807338894625
