,Address,corx,cory
40045,2011 AMSTERDAM AVENUE,0,0
40046,2013 AMSTERDAM AVENUE,0,0
40047,1001 ST NICHOLAS AVENUE,0,0
40048,972 ST NICHOLAS AVENUE,0,0
40049,974 ST NICHOLAS AVENUE,0,0
40050,992 ST NICHOLAS AVENUE,0,0
40051,430 WEST 160 STREET,0,0
40052,428 WEST 160 STREET,0,0
40053,426 WEST 160 STREET,0,0
40054,424 WEST 160 STREET,0,0
40055,422 WEST 160 STREET,0,0
40056,420 WEST 160 STREET,0,0
40057,418 WEST 160 STREET,0,0
40058,555 EDGECOMBE AVENUE,0,0
40059,461 WEST 159 STREET,0,0
40060,463 WEST 159 STREET,0,0
40061,465 WEST 159 STREET,0,0
40062,467 WEST 159 STREET,0,0
40063,2017 AMSTERDAM AVENUE,0,0
40064,1000 ST NICHOLAS AVENUE,0,0
40065,1004 ST NICHOLAS AVENUE,0,0
40066,2 SYLVAN TERRACE,0,0
40067,4 SYLVAN TERRACE,0,0
40068,6 SYLVAN TERRACE,0,0
40069,8 SYLVAN TERRACE,0,0
40070,10 SYLVAN TERRACE,0,0
40071,12 SYLVAN TERRACE,0,0
40072,14 SYLVAN TERRACE,0,0
40073,16 SYLVAN TERRACE,0,0
40074,18 SYLVAN TERRACE,0,0
40075,20 SYLVAN TERRACE,0,0
40076,425 WEST 160 STREET,0,0
40077,19 SYLVAN TERRACE,0,0
40078,17 SYLVAN TERRACE,0,0
40079,15 SYLVAN TERRACE,0,0
40080,13 SYLVAN TERRACE,0,0
40081,11 SYLVAN TERRACE,0,0
40082,9 SYLVAN TERRACE,0,0
40083,7 SYLVAN TERRACE,0,0
40084,5 SYLVAN TERRACE,0,0
40085,3 SYLVAN TERRACE,0,0
40086,1 SYLVAN TERRACE,0,0
40087,1016 ST NICHOLAS AVENUE,0,0
40088,1026 ST NICHOLAS AVENUE,0,0
40089,444 WEST 162 STREET,0,0
40090,442 WEST 162 STREET,0,0
40091,438 WEST 162 STREET,0,0
40092,436 WEST 162 STREET,0,0
40093,434 WEST 162 STREET,0,0
40094,432 WEST 162 STREET,0,0
40095,430 WEST 162 STREET,0,0
40096,18 JUMEL TERRACE,0,0
40097,16 JUMEL TERRACE,0,0
40098,14 JUMEL TERRACE,0,0
40099,12 JUMEL TERRACE,0,0
40100,10 JUMEL TERRACE,0,0
40101,65 JUMEL TERRACE,0,0
40102,440 WEST 162 STREET,0,0
40103,2061 AMSTERDAM AVENUE,0,0
40104,2067 AMSTERDAM AVENUE,0,0
40105,2075 AMSTERDAM AVENUE,0,0
40106,448 WEST 163 STREET,0,0
40107,446 WEST 163 STREET,0,0
40108,440 WEST 163 STREET,0,0
40109,432 WEST 163 STREET,0,0
40110,430 WEST 163 STREET,0,0
40111,428 WEST 163 STREET,0,0
40112,426 WEST 163 STREET,0,0
40113,424 WEST 163 STREET,0,0
40114,596 EDGECOMBE AVENUE,0,0
40115,421 WEST 162 STREET,0,0
40116,425 WEST 162 STREET,0,0
40117,427 WEST 162 STREET,0,0
40118,429 WEST 162 STREET,0,0
40119,431 WEST 162 STREET,0,0
40120,433 WEST 162 STREET,0,0
40121,435 WEST 162 STREET,0,0
40122,437 WEST 162 STREET,0,0
40123,439 WEST 162 STREET,0,0
40124,441 WEST 162 STREET,0,0
40125,443 WEST 162 STREET,0,0
40126,445 WEST 162 STREET,0,0
40127,447 WEST 162 STREET,0,0
40128,449 WEST 162 STREET,0,0
40129,451 WEST 162 STREET,0,0
40130,WEST 162 STREET,0,0
40131,455 WEST 162 STREET,0,0
40132,457 WEST 162 STREET,0,0
40133,2083 AMSTERDAM AVENUE,0,0
40134,2085 AMSTERDAM AVENUE,0,0
40135,2087 AMSTERDAM AVENUE,0,0
40136,2089 AMSTERDAM AVENUE,0,0
40137,2091 AMSTERDAM AVENUE,0,0
40138,2093 AMSTERDAM AVENUE,0,0
40139,452 WEST 164 STREET,0,0
40140,450 WEST 164 STREET,0,0
40141,446 WEST 164 STREET,0,0
40142,442 WEST 164 STREET,0,0
40143,438 WEST 164 STREET,0,0
40144,434 WEST 164 STREET,0,0
40145,611 EDGECOMBE AVENUE,0,0
40146,461 WEST 163 STREET,0,0
40147,463 WEST 163 STREET,0,0
40148,WEST 163 STREET,0,0
40149,467 WEST 163 STREET,0,0
40150,2101 AMSTERDAM AVENUE,0,0
40151,2107 AMSTERDAM AVENUE,0,0
40152,2109 AMSTERDAM AVENUE,0,0
40153,2111 AMSTERDAM AVENUE,0,0
40154,2113 AMSTERDAM AVENUE,0,0
40155,484 WEST 165 STREET,0,0
40156,476 WEST 165 STREET,0,0
40157,470 WEST 165 STREET,0,0
40158,630 EDGECOMBE AVENUE,0,0
40159,453 WEST 164 STREET,0,0
40160,455 WEST 164 STREET,0,0
40161,457 WEST 164 STREET,0,0
40162,461 WEST 164 STREET,0,0
40163,463 WEST 164 STREET,0,0
40164,465 WEST 164 STREET,0,0
40165,467 WEST 164 STREET,0,0
40166,2119 AMSTERDAM AVENUE,0,0
40167,2121 AMSTERDAM AVENUE,0,0
40168,2125 AMSTERDAM AVENUE,0,0
40169,2129 AMSTERDAM AVENUE,0,0
40170,468 WEST 166 STREET,0,0
40171,466 WEST 166 STREET,0,0
40172,464 WEST 166 STREET,0,0
40173,WEST 166 STREET,0,0
40174,460 WEST 166 STREET,0,0
40175,458 WEST 166 STREET,0,0
40176,639 EDGECOMBE AVENUE,0,0
40177,631 EDGECOMBE AVENUE,0,0
40178,465 WEST 165 STREET,0,0
40179,467 WEST 165 STREET,0,0
40180,469 WEST 165 STREET,0,0
40181,471 WEST 165 STREET,0,0
40182,473 WEST 165 STREET,0,0
40183,475 WEST 165 STREET,0,0
40184,477 WEST 165 STREET,0,0
40185,479 WEST 165 STREET,0,0
40186,2139 AMSTERDAM AVENUE,0,0
40187,2141 AMSTERDAM AVENUE,0,0
40188,2143 AMSTERDAM AVENUE,0,0
40189,2145 AMSTERDAM AVENUE,0,0
40190,2153 AMSTERDAM AVENUE,0,0
40191,2161 AMSTERDAM AVENUE,0,0
40192,448 WEST 167 STREET,0,0
40193,444 WEST 167 STREET,0,0
40194,451 WEST 166 STREET,0,0
40195,453 WEST 166 STREET,0,0
40196,457 WEST 166 STREET,0,0
40197,461 WEST 166 STREET,0,0
40198,465 WEST 166 STREET,0,0
40199,456 WEST 167 STREET,0,0
40200,2169 AMSTERDAM AVENUE,0,0
40201,2179 AMSTERDAM AVENUE,0,0
40202,2183 AMSTERDAM AVENUE,0,0
40203,2185 AMSTERDAM AVENUE,0,0
40204,2201 AMSTERDAM AVENUE,0,0
40205,1 JUMEL PLACE,0,0
40206,3740 BROADWAY,0,0
40207,3750 BROADWAY,0,0
40208,570 WEST 156 STREET,0,0
40209,556 WEST 156 STREET,0,0
40210,554 WEST 156 STREET,0,0
40211,550 WEST 156 STREET,0,0
40212,546 WEST 156 STREET,0,0
40213,544 WEST 156 STREET,0,0
40214,542 WEST 156 STREET,0,0
40215,540 WEST 156 STREET,0,0
40216,538 WEST 156 STREET,0,0
40217,536 WEST 156 STREET,0,0
40218,520 WEST 156 STREET,0,0
40219,516 WEST 156 STREET,0,0
40220,512 WEST 156 STREET,0,0
40221,1930 AMSTERDAM AVENUE,0,0
40222,505 WEST 155 STREET,0,0
40223,509 WEST 155 STREET,0,0
40224,521 WEST 155 STREET,0,0
40225,535 WEST 155 STREET,0,0
40226,539 WEST 155 STREET,0,0
40227,575 WEST 155 STREET,0,0
40228,552 WEST 156 STREET,0,0
40229,3760 BROADWAY,0,0
40230,3770 BROADWAY,0,0
40231,544 WEST 157 STREET,0,0
40232,542 WEST 157 STREET,0,0
40233,530 WEST 157 STREET,0,0
40234,522 WEST 157 STREET,0,0
40235,520 WEST 157 STREET,0,0
40236,518 WEST 157 STREET,0,0
40237,512 WEST 157 STREET,0,0
40238,510 WEST 157 STREET,0,0
40239,508 WEST 157 STREET,0,0
40240,506 WEST 157 STREET,0,0
40241,504 WEST 157 STREET,0,0
40242,502 WEST 157 STREET,0,0
40243,500 WEST 157 STREET,0,0
40244,1952 AMSTERDAM AVENUE,0,0
40245,1950 AMSTERDAM AVENUE,0,0
40246,1948 AMSTERDAM AVENUE,0,0
40247,1946 AMSTERDAM AVENUE,0,0
40248,501 WEST 156 STREET,0,0
40249,515 WEST 156 STREET,0,0
40250,521 WEST 156 STREET,0,0
40251,525 WEST 156 STREET,0,0
40252,531 WEST 156 STREET,0,0
40253,535 WEST 156 STREET,0,0
40254,537 WEST 156 STREET,0,0
40255,539 WEST 156 STREET,0,0
40256,541 WEST 156 STREET,0,0
40257,543 WEST 156 STREET,0,0
40258,545 WEST 156 STREET,0,0
40259,555 WEST 156 STREET,0,0
40260,557 WEST 156 STREET,0,0
40261,516 WEST 157 STREET,0,0
40262,3780 BROADWAY,0,0
40263,544 WEST 158 STREET,0,0
40264,540 WEST 158 STREET,0,0
40265,536 WEST 158 STREET,0,0
40266,526 WEST 158 STREET,0,0
40267,522 WEST 158 STREET,0,0
40268,516 WEST 158 STREET,0,0
40269,512 WEST 158 STREET,0,0
40270,508 WEST 158 STREET,0,0
40271,504 WEST 158 STREET,0,0
40272,1970 AMSTERDAM AVENUE,0,0
40273,513 WEST 157 STREET,0,0
40274,517 WEST 157 STREET,0,0
40275,519 WEST 157 STREET,0,0
40276,521 WEST 157 STREET,0,0
40277,523 WEST 157 STREET,0,0
40278,527 WEST 157 STREET,0,0
40279,547 WEST 157 STREET,0,0
40280,551 WEST 157 STREET,0,0
40281,3800 BROADWAY,0,0
40282,3810 BROADWAY,0,0
40283,570 WEST 159 STREET,0,0
40284,566 WEST 159 STREET,0,0
40285,542 WEST 159 STREET,0,0
40286,540 WEST 159 STREET,0,0
40287,538 WEST 159 STREET,0,0
40288,536 WEST 159 STREET,0,0
40289,534 WEST 159 STREET,0,0
40290,532 WEST 159 STREET,0,0
40291,530 WEST 159 STREET,0,0
40292,528 WEST 159 STREET,0,0
40293,524 WEST 159 STREET,0,0
40294,522 WEST 159 STREET,0,0
40295,520 WEST 159 STREET,0,0
40296,516 WEST 159 STREET,0,0
40297,510 WEST 159 STREET,0,0
40298,508 WEST 159 STREET,0,0
40299,504 WEST 159 STREET,0,0
40300,1996 AMSTERDAM AVENUE,0,0
40301,1988 AMSTERDAM AVENUE,0,0
40302,1986 AMSTERDAM AVENUE,0,0
40303,1984 AMSTERDAM AVENUE,0,0
40304,1982 AMSTERDAM AVENUE,0,0
40305,1980 AMSTERDAM AVENUE,0,0
40306,503 WEST 158 STREET,0,0
40307,505 WEST 158 STREET,0,0
40308,507 WEST 158 STREET,0,0
40309,WEST 158 STREET,0,0
40310,515 WEST 158 STREET,0,0
40311,517 WEST 158 STREET,0,0
40312,519 WEST 158 STREET,0,0
40313,521 WEST 158 STREET,0,0
40314,525 WEST 158 STREET,0,0
40315,529 WEST 158 STREET,0,0
40316,533 WEST 158 STREET,0,0
40317,537 WEST 158 STREET,0,0
40318,541 WEST 158 STREET,0,0
40319,545 WEST 158 STREET,0,0
40320,3820 BROADWAY,0,0
40321,3828 BROADWAY,0,0
40322,560 WEST 160 STREET,0,0
40323,556 WEST 160 STREET,0,0
40324,554 WEST 160 STREET,0,0
40325,552 WEST 160 STREET,0,0
40326,550 WEST 160 STREET,0,0
40327,WEST 160 STREET,0,0
40328,546 WEST 160 STREET,0,0
40329,544 WEST 160 STREET,0,0
40330,542 WEST 160 STREET,0,0
40331,2006 AMSTERDAM AVENUE,0,0
40332,2002 AMSTERDAM AVENUE,0,0
40333,509 WEST 159 STREET,0,0
40334,511 WEST 159 STREET,0,0
40335,513 WEST 159 STREET,0,0
40336,515 WEST 159 STREET,0,0
40337,517 WEST 159 STREET,0,0
40338,521 WEST 159 STREET,0,0
40339,531 WEST 159 STREET,0,0
40340,541 WEST 159 STREET,0,0
40341,543 WEST 159 STREET,0,0
40342,545 WEST 159 STREET,0,0
40343,547 WEST 159 STREET,0,0
40344,549 WEST 159 STREET,0,0
40345,551 WEST 159 STREET,0,0
40346,553 WEST 159 STREET,0,0
40347,555 WEST 159 STREET,0,0
40348,557 WEST 159 STREET,0,0
40349,559 WEST 159 STREET,0,0
40350,561 WEST 159 STREET,0,0
40351,563 WEST 159 STREET,0,0
40352,565 WEST 159 STREET,0,0
40353,567 WEST 159 STREET,0,0
40354,569 WEST 159 STREET,0,0
40355,571 WEST 159 STREET,0,0
40356,573 WEST 159 STREET,0,0
40357,3840 BROADWAY,0,0
40358,3856 BROADWAY,0,0
40359,574 WEST 161 STREET,0,0
40360,572 WEST 161 STREET,0,0
40361,568 WEST 161 STREET,0,0
40362,566 WEST 161 STREET,0,0
40363,562 WEST 161 STREET,0,0
40364,560 WEST 161 STREET,0,0
40365,556 WEST 161 STREET,0,0
40366,554 WEST 161 STREET,0,0
40367,550 WEST 161 STREET,0,0
40368,526 WEST 161 STREET,0,0
40369,522 WEST 161 STREET,0,0
40370,518 WEST 161 STREET,0,0
40371,2034 AMSTERDAM AVENUE,0,0
40372,509 WEST 160 STREET,0,0
40373,511 WEST 160 STREET,0,0
40374,515 WEST 160 STREET,0,0
40375,519 WEST 160 STREET,0,0
40376,523 WEST 160 STREET,0,0
40377,527 WEST 160 STREET,0,0
40378,531 WEST 160 STREET,0,0
40379,535 WEST 160 STREET,0,0
40380,539 WEST 160 STREET,0,0
40381,543 WEST 160 STREET,0,0
40382,547 WEST 160 STREET,0,0
40383,551 WEST 160 STREET,0,0
40384,570 WEST 161 STREET,0,0
40385,564 WEST 161 STREET,0,0
40386,558 WEST 161 STREET,0,0
40387,552 WEST 161 STREET,0,0
40388,3860 BROADWAY,0,0
40389,3868 BROADWAY,0,0
40390,562 WEST 162 STREET,0,0
40391,560 WEST 162 STREET,0,0
40392,556 WEST 162 STREET,0,0
40393,554 WEST 162 STREET,0,0
40394,550 WEST 162 STREET,0,0
40395,548 WEST 162 STREET,0,0
40396,544 WEST 162 STREET,0,0
40397,542 WEST 162 STREET,0,0
40398,528 WEST 162 STREET,0,0
40399,524 WEST 162 STREET,0,0
40400,520 WEST 162 STREET,0,0
40401,516 WEST 162 STREET,0,0
40402,512 WEST 162 STREET,0,0
40403,506 WEST 162 STREET,0,0
40404,2042 AMSTERDAM AVENUE,0,0
40405,2040 AMSTERDAM AVENUE,0,0
40406,2038 AMSTERDAM AVENUE,0,0
40407,505 WEST 161 STREET,0,0
40408,509 WEST 161 STREET,0,0
40409,511 WEST 161 STREET,0,0
40410,517 WEST 161 STREET,0,0
40411,519 WEST 161 STREET,0,0
40412,521 WEST 161 STREET,0,0
40413,551 WEST 161 STREET,0,0
40414,553 WEST 161 STREET,0,0
40415,555 WEST 161 STREET,0,0
40416,557 WEST 161 STREET,0,0
40417,559 WEST 161 STREET,0,0
40418,561 WEST 161 STREET,0,0
40419,563 WEST 161 STREET,0,0
40420,565 WEST 161 STREET,0,0
40421,567 WEST 161 STREET,0,0
40422,569 WEST 161 STREET,0,0
40423,571 WEST 161 STREET,0,0
40424,573 WEST 161 STREET,0,0
40425,577 WEST 161 STREET,0,0
40426,558 WEST 162 STREET,0,0
40427,552 WEST 162 STREET,0,0
40428,546 WEST 162 STREET,0,0
40429,1040 ST NICHOLAS AVENUE,0,0
40430,1056 ST NICHOLAS AVENUE,0,0
40431,1086 ST NICHOLAS AVENUE,0,0
40432,1090 ST NICHOLAS AVENUE,0,0
40433,510 WEST 165 STREET,0,0
40434,2112 AMSTERDAM AVENUE,0,0
40435,2110 AMSTERDAM AVENUE,0,0
40436,2108 AMSTERDAM AVENUE,0,0
40437,2106 AMSTERDAM AVENUE,0,0
40438,2104 AMSTERDAM AVENUE,0,0
40439,2102 AMSTERDAM AVENUE,0,0
40440,2100 AMSTERDAM AVENUE,0,0
40441,503 WEST 164 STREET,0,0
40442,2098 AMSTERDAM AVENUE,0,0
40443,2094 AMSTERDAM AVENUE,0,0
40444,2092 AMSTERDAM AVENUE,0,0
40445,2090 AMSTERDAM AVENUE,0,0
40446,2088 AMSTERDAM AVENUE,0,0
40447,2086 AMSTERDAM AVENUE,0,0
40448,WEST 163 STREET,0,0
40449,505 WEST 162 STREET,0,0
40450,519 WEST 162 STREET,0,0
40451,521 WEST 162 STREET,0,0
40452,523 WEST 162 STREET,0,0
40453,525 WEST 162 STREET,0,0
40454,527 WEST 162 STREET,0,0
40455,529 WEST 162 STREET,0,0
40456,531 WEST 162 STREET,0,0
40457,533 WEST 162 STREET,0,0
40458,535 WEST 162 STREET,0,0
40459,539 WEST 162 STREET,0,0
40460,543 WEST 162 STREET,0,0
40461,3880 BROADWAY,0,0
40462,3890 BROADWAY,0,0
40463,3900 BROADWAY,0,0
40464,3910 BROADWAY,0,0
40465,3920 BROADWAY,0,0
40466,3924 BROADWAY,0,0
40467,3926 BROADWAY,0,0
40468,556 WEST 165 STREET,0,0
40469,554 WEST 165 STREET,0,0
40470,550 WEST 165 STREET,0,0
40471,546 WEST 165 STREET,0,0
40472,540 ST NICHOLAS AVENUE,0,0
40473,545 WEST 164 STREET,0,0
40474,559 WEST 164 STREET,0,0
40475,558 WEST 164 STREET,0,0
40476,548 WEST 164 STREET,0,0
40477,1071 ST NICHOLAS AVENUE,0,0
40478,1061 ST NICHOLAS AVENUE,0,0
40479,535 WEST 163 STREET,0,0
40480,539 WEST 163 STREET,0,0
40481,549 WEST 163 STREET,0,0
40482,552 WEST 163 STREET,0,0
40483,548 WEST 163 STREET,0,0
40484,544 WEST 163 STREET,0,0
40485,536 WEST 163 STREET,0,0
40486,532 WEST 163 STREET,0,0
40487,530 WEST 163 STREET,0,0
40488,520 WEST 163 STREET,0,0
40489,552 WEST 165 STREET,0,0
40490,548 WEST 165 STREET,0,0
40491,540 WEST 163 STREET,0,0
40492,515 WEST 165 STREET,0,0
40493,1 AUDUBON AVENUE,0,0
40494,506 WEST 166 STREET,0,0
40495,508 WEST 166 STREET,0,0
40496,506 WEST 166 STREET,0,0
40497,2134 AMSTERDAM AVENUE,0,0
40498,2122 AMSTERDAM AVENUE,0,0
40499,21 AUDUBON AVENUE,0,0
40500,27 AUDUBON AVENUE,0,0
40501,516 WEST 167 STREET,0,0
40502,WEST 167 STREET,0,0
40503,512 WEST 167 STREET,0,0
40504,508 WEST 167 STREET,0,0
40505,504 WEST 167 STREET,0,0
40506,502 WEST 167 STREET,0,0
40507,500 WEST 167 STREET,0,0
40508,2150 AMSTERDAM AVENUE,0,0
40509,2142 AMSTERDAM AVENUE,0,0
40510,2140 AMSTERDAM AVENUE,0,0
40511,509 WEST 166 STREET,0,0
40512,511 WEST 166 STREET,0,0
40513,39 AUDUBON AVENUE,0,0
40514,47 AUDUBON AVENUE,0,0
40515,520 WEST 168 STREET,0,0
40516,518 WEST 168 STREET,0,0
40517,514 WEST 168 STREET,0,0
40518,512 WEST 168 STREET,0,0
40519,510 WEST 168 STREET,0,0
40520,508 WEST 168 STREET,0,0
40521,506 WEST 168 STREET,0,0
40522,504 WEST 168 STREET,0,0
40523,502 WEST 168 STREET,0,0
40524,2176 AMSTERDAM AVENUE,0,0
40525,2172 AMSTERDAM AVENUE,0,0
40526,2170 AMSTERDAM AVENUE,0,0
40527,501 WEST 167 STREET,0,0
40528,503 WEST 167 STREET,0,0
40529,509 WEST 167 STREET,0,0
40530,511 WEST 167 STREET,0,0
40531,1112 ST NICHOLAS AVENUE,0,0
40532,1132 ST NICHOLAS AVENUE,0,0
40533,40 AUDUBON AVENUE,0,0
40534,554 WEST 168 STREET,0,0
40535,1148 ST NICHOLAS AVENUE,0,0
40536,1146 ST NICHOLAS AVENUE,0,0
40537,3940 BROADWAY,0,0
40538,3962 BROADWAY,0,0
40539,1160 ST NICHOLAS AVENUE,0,0
40540,57 AUDUBON AVENUE,0,0
40541,59 AUDUBON AVENUE,0,0
40542,61 AUDUBON AVENUE,0,0
40543,63 AUDUBON AVENUE,0,0
40544,65 AUDUBON AVENUE,0,0
40545,524 WEST 169 STREET,0,0
40546,516 WEST 169 STREET,0,0
40547,514 WEST 169 STREET,0,0
40548,512 WEST 169 STREET,0,0
40549,510 WEST 169 STREET,0,0
40550,508 WEST 169 STREET,0,0
40551,506 WEST 169 STREET,0,0
40552,504 WEST 169 STREET,0,0
40553,2192 AMSTERDAM AVENUE,0,0
40554,2188 AMSTERDAM AVENUE,0,0
40555,2186 AMSTERDAM AVENUE,0,0
40556,2184 AMSTERDAM AVENUE,0,0
40557,2182 AMSTERDAM AVENUE,0,0
40558,503 WEST 168 STREET,0,0
40559,505 WEST 168 STREET,0,0
40560,507 WEST 168 STREET,0,0
40561,515 WEST 168 STREET,0,0
40562,4018 BROADWAY,0,0
40563,566 WEST 170 STREET,0,0
40564,560 WEST 170 STREET,0,0
40565,550 WEST 170 STREET,0,0
40566,561 WEST 169 STREET,0,0
40567,563 WEST 169 STREET,0,0
40568,525 WEST 169 STREET,0,0
40569,85 AUDUBON AVENUE,0,0
40570,89 AUDUBON AVENUE,0,0
40571,93 AUDUBON AVENUE,0,0
40572,514 WEST 170 STREET,0,0
40573,514 WEST 170 STREET,0,0
40574,510 WEST 170 STREET,0,0
40575,506 WEST 170 STREET,0,0
40576,502 WEST 170 STREET,0,0
40577,500 WEST 170 STREET,0,0
40578,2204 AMSTERDAM AVENUE,0,0
40579,501 WEST 169 STREET,0,0
40580,503 WEST 169 STREET,0,0
40581,507 WEST 169 STREET,0,0
40582,515 WEST 169 STREET,0,0
40583,517 WEST 169 STREET,0,0
40584,91 AUDUBON AVENUE,0,0
40585,1200 ST NICHOLAS AVENUE,0,0
40586,1208 ST NICHOLAS AVENUE,0,0
40587,568 WEST 171 STREET,0,0
40588,566 WEST 171 STREET,0,0
40589,564 WEST 171 STREET,0,0
40590,562 WEST 171 STREET,0,0
40591,560 WEST 171 STREET,0,0
40592,104 AUDUBON AVENUE,0,0
40593,100 AUDUBON AVENUE,0,0
40594,555 WEST 170 STREET,0,0
40595,563 WEST 170 STREET,0,0
40596,565 WEST 170 STREET,0,0
40597,101 AUDUBON AVENUE,0,0
40598,105 AUDUBON AVENUE,0,0
40599,109 AUDUBON AVENUE,0,0
40600,510 WEST 171 STREET,0,0
40601,508 WEST 171 STREET,0,0
40602,506 WEST 171 STREET,0,0
40603,504 WEST 171 STREET,0,0
40604,2232 AMSTERDAM AVENUE,0,0
40605,2228 AMSTERDAM AVENUE,0,0
40606,2224 AMSTERDAM AVENUE,0,0
40607,2220 AMSTERDAM AVENUE,0,0
40608,503 WEST 170 STREET,0,0
40609,507 WEST 170 STREET,0,0
40610,509 WEST 170 STREET,0,0
40611,515 WEST 170 STREET,0,0
40612,1220 ST NICHOLAS AVENUE,0,0
40613,1224 ST NICHOLAS AVENUE,0,0
40614,1228 ST NICHOLAS AVENUE,0,0
40615,580 WEST 172 STREET,0,0
40616,570 WEST 172 STREET,0,0
40617,128 AUDUBON AVENUE,0,0
40618,555 WEST 171 STREET,0,0
40619,120 AUDUBON AVENUE,0,0
40620,559 WEST 171 STREET,0,0
40621,563 WEST 171 STREET,0,0
40622,111 AUDUBON AVENUE,0,0
40623,119 AUDUBON AVENUE,0,0
40624,141 AUDUBON AVENUE,0,0
40625,512 WEST 172 STREET,0,0
40626,510 WEST 172 STREET,0,0
40627,508 WEST 172 STREET,0,0
40628,506 WEST 172 STREET,0,0
40629,504 WEST 172 STREET,0,0
40630,2244 AMSTERDAM AVENUE,0,0
40631,2240 AMSTERDAM AVENUE,0,0
40632,2238A AMSTERDAM AVENUE,0,0
40633,2236 AMSTERDAM AVENUE,0,0
40634,505 WEST 171 STREET,0,0
40635,507 WEST 171 STREET,0,0
40636,511 WEST 171 STREET,0,0
40637,515 WEST 171 STREET,0,0
40638,1238 ST NICHOLAS AVENUE,0,0
40639,1248 ST NICHOLAS AVENUE,0,0
40640,1250 ST NICHOLAS AVENUE,0,0
40641,572 WEST 173 STREET,0,0
40642,568 WEST 173 STREET,0,0
